"univID","stl","ips","mds","mdf","maf","lps","ips.prop","ect","tpg","mav","mcv","mpt","cle","pmx","ds1","ds2","lpt","ds3"
"Pax.B.F.065",61.85,0,2,10,7,0,0,9.48505022797925,0,14,15,5,12.802,3.653,0,1.808,0.77,0.495
"Pax.B.F.066",54.26,0,3,10,7,0,0,8.06868381862266,0,14,15,6,8.987,2.398,1.839,2.207,1.844,0.841
"Pax.B.F.067",50,0,3,11,7,0,0,7.41350213581778,0,15,17,6,9.286,2.256,2.113,2.352,0.823,0.538
"Pax.B.F.068",51.47,0,3,10,7,0,0,7.99465886073791,0,15,16,6,10.681,3.096,1.857,2.469,1.156,0.729
"Pax.B.F.069",52.57,0,2,10,8,0,0,7.79768517617303,0,15,16,6,10.076,3.561,0,2.55,0.239,0.521
"Pax.B.F.070",48.57,0,3,10,6,0,0,7.62259902175378,0,15,NA,6,9.614,2.911,1.781,2.431,1.107,0.737
"Pax.B.F.071",53.54,0,3,9,6,0,0,8.20874366581942,0,15,15,6,11.072,3.434,1.999,2.52,0.533,0.549
"Pax.B.F.072",49.06,0,3,11,7,0,0,7.83462443321475,0,15,16,6,9.924,2.997,NA,2.233,1.605,0.424
"Pax.B.F.073",46.77,8,3,10,8,2.145,1,7.06195780194562,4.92854107374605,15,16,6,8.834,2.304,0.8,1.768,0.81,0.48
"Pax.B.F.074",46.51,0,2,10,7,0,0,6.90869154225879,0,NA,NA,6,7.777,2.939,0,2.113,0.381,0.437
"Pax.B.F.075",53.91,0,2,10,7,0,0,8.22789305434745,0,15,16,6,10.627,3.287,0,2.715,0.582,0.747
"Pax.B.F.076",39.13,0,2,11,7,0,0,5.68484374235829,0,14,17,6,7.473,2.113,0,1.974,0.833,0.455
"Pax.B.F.094",45.6,0,2,11,NA,0,0,6.6518147927436,0,NA,NA,6,9.327,2.837,0,2.222,0.665,0.335
"Pax.B.F.095",42.98,0,3,10,6,0,0,6.39547062307069,0,15,15,5,8.811,2.654,1.219,1.765,0,0.351
"Pax.B.F.102",36.54,1,2,9,7,0,0.125,5.6344573043984,1.31520570940668,15,16,7,7.356,1.956,0,1.956,0.752,0.447
"Pax.B.M.077",50.48,0,2,12,7,0,0,7.5151846446877,0,14,16,6,10.267,3.132,0,2.022,1.13,0.533
"Pax.B.M.078",48.99,0,2,12,8,0,0,7.05495472017398,0,15,16,NA,9.741,3.099,0,1.857,0,0.297
"Pax.B.M.079",48.32,0,2,12,9,0,0,7.30598347937986,0,14,17,6,9.873,3.388,0,2.019,0.531,0.389
"Pax.B.M.080",48.99,0,3,11,8,0,0,7.65930788611999,0,14,16,NA,10.249,2.677,1.13,1.854,0,0.312
"Pax.B.M.081",46.47,0,3,11,7,0,0,7.01975031727166,0,15,15,6,9.07,2.629,1.941,2.217,0.612,0.528
"Pax.B.M.082",46.8,0,3,11,8,0,0,7.59785268816563,0,15,15,6,10.071,3.353,2.08,2.357,0.765,0.528
"Pax.B.M.083",50.45,0,2,11,7,0,0,7.78503204539122,0,15,16,6,10.236,3.183,0,2.21,0.953,0.493
"Pax.B.M.084",48.65,0,3,12,8,0,0,7.12842944849537,0,15,16,7,9.982,2.992,1.829,1.979,1.275,0.424
"Pax.B.M.085",51.04,0,3,12,8,0,0,7.42115057855695,0,14,16,6,10.373,3.231,1.377,1.621,1.074,0.269
"Pax.B.M.086",47.77,0,NA,11,8,0,0,7.15331257735762,0,15,16,7,8.981,3.228,0,2.108,1.359,0.63
"Pax.B.M.087",48.8,0,2,11,8,0,0,7.75936872114079,0,15,16,7,10.312,3.122,0,2.347,1.049,0.673
"Pax.B.M.088",49.49,0,2,12,7,0,0,7.33901274181914,0,14,16,5,9.957,3.056,0,1.786,0,0.384
"Pax.B.M.089",50.42,0,2,11,7,0,0,7.64358710669612,0,15,16,6,9.939,3.198,0,1.928,0,0.32
"Pax.B.M.090",54.44,0,2,11,8,0,0,8.36677180474455,0,15,15,5,11.417,3.49,0,2.365,0.503,0.343
"Pax.B.M.091",58.03,8,3,12,8,4.46,1,8.3865981552643,8.23493955303604,14,17,6,11.783,3.518,2.441,2.934,1.242,0.732
"Pax.B.M.092",55.57,0,2,11,8,0,0,8.43854084107562,0,15,15,6,12.362,3.83,1.905,2.756,1.158,0.732
"Pax.B.M.093",59.8,2,2,11,8,0,0.25,9.42382309870309,1.5780954630914,15,16,7,12.128,3.559,0,2.888,1.229,0.678
"Pri.B.F.001",59.92,8,2,10,7,4.13,1,9.17295990278778,9.29931578983513,15,16,6,11.758,3.119,0,4.29,0.93,1.026
"Pri.B.F.002",51.67,8,3,10,7,4.13,1,8.04767832297412,7.29067627189851,15,16,6,9.98,3.045,2.08,2.591,0.841,0.935
"Pri.B.F.003",48.64,8,3,10,7,4.29,1,7.66607772353665,8.19578248104173,16,15,7,10.274,2.418,1.748,2.202,0.676,0.673
"Pri.B.F.004",44.6,8,3,11,8,3.3,1,6.92296202478887,7.78871379888018,15,16,6,8.88,2.357,1.318,2.073,0.683,0.323
"Pri.B.F.005",66.09,8,2,11,9,5.61,1,10.7652475322336,9.7696456395703,16,15,NA,13.876,3.708,0,3.167,NA,0.284
"Pri.B.F.006",61.61,8,3,11,8,5.28,1,9.87742962694712,8.89149754934435,15,16,6,12.464,3.424,2.664,3.493,1.006,0.559
"Pri.B.F.007",64.03,8,2,9,7,3.8,1,9.0480024549556,8.58680052853521,15,16,NA,13.02,3.851,0,NA,0.48,0.747
"Pri.B.M.008",47.6,8,3,12,NA,3.96,1,7.87139203909274,7.86643846572187,14,18,6,8.565,2.753,1.615,1.28,1.313,0.34
"Pri.B.M.009",49.11,8,2,11,8,3.96,1,7.36505184859596,7.79698814358272,14,16,5,9.929,3.086,0,2.423,0,0.437
"Pri.B.M.010",64.84,8,2,11,8,4.79,1,10.9032786236862,10.0038705610062,16,14,5,13.754,3.937,0,3.127,0.688,0.572
"Pri.B.M.011",51.75,8,3,11,8,4.13,1,8.05699300635861,7.33822806919574,15,16,6,10.841,3.073,2.233,2.67,1.173,0.711
"Pri.B.M.012",47.66,8,3,11,8,2.97,1,7.51639759897802,7.00349973038009,14,16,6,9.942,2.967,2.464,2.522,0.739,0.693
"Pri.B.M.013",53.8,8,3,11,8,4.62,1,7.61746979958044,7.28913982157214,15,16,6,11.135,3.399,2.149,3.104,0.902,0.683
"Pri.B.M.014",52.24,8,3,10,7,4.13,1,8.23715489121604,7.3116573074356,15,16,5,10.653,3.282,2.179,3.015,0.396,0.792
"Pri.B.M.015",49.52,8,3,11,8,3.96,1,6.9903696007705,7.10939220956442,15,17,6,9.957,2.835,1.712,2.454,0,0.424
"Pri.B.M.016",50.64,8,3,10,7,3.96,1,8.09817580012333,7.60313842576717,15,16,6,10.335,3.091,1.864,2.421,1.046,0.561
"Pri.B.M.017",49.82,8,3,11,7,4.13,1,7.97140957426662,7.8664172843065,15,15,6,10.78,3.277,1.75,2.258,1.367,0.371
"Pri.B.M.018",56.28,8,3,11,8,4.62,1,8.23273732936545,7.70828568040861,15,15,6,11.562,3.391,2.268,3.134,0.813,0.61
"Pri.B.M.019",51.55,8,3,10,7,3.96,1,7.76576238845285,6.69725423923802,15,15,6,10.439,3.035,1.427,2.72,1.242,0.528
"Pri.B.M.020",50.52,8,2,10,7,4.13,1,7.83733876609441,7.50717528095031,15,16,6,10.686,3.602,0,2.598,1.427,1.021
"Pri.B.M.021",46.76,8,2,12,9,3.3,1,7.10155872687947,6.48503512520064,15,16,5,9.5,2.57,0,2.055,0.732,0.414
"Pri.B.M.022",46.29,8,3,11,8,3.63,1,7.49966412662736,7.66640987732477,14,16,6,8.829,2.908,1.425,2.088,0.8,0.467
"Pri.B.M.023",47.4,8,3,11,8,3.8,1,7.33329529038707,5.17294989794209,15,17,6,9.492,2.642,2.151,2.217,1.006,0.551
"Pri.B.M.024",50.4,8,3,11,8,3.96,1,8.01665411727526,7.68921260992556,15,16,6,10.135,2.761,2.365,2.581,1.344,0.439
"Emi.L.F.224",44.95,8,3,12,10,NA,1,7.69086184927312,8.21282200769364,14,17,6,7.874,2.167,2.019,2.362,1.367,0.632
"Emi.L.F.225",46.46,8,3,11,8,3.8,1,7.07941185470071,8.5244689439605,14,18,7,7.389,1.887,1.91,2.652,0.955,0.34
"Emi.L.F.226",45.22,8,3,11,8,3.63,1,7.17812891356499,8.64107818788871,15,18,6,7.62,2.286,2.032,2.794,1.016,NA
"Emi.L.F.227",44.39,8,3,11,8,3.47,1,7.26981547619048,8.55455654761905,16,17,5,7.821,2.098,1.077,1.509,0,0.302
"Emi.L.F.228",45.02,8,3,13,10,4.13,1,7.41280468536036,8.59383852641484,15,17,6,7.874,2.286,2.286,2.54,NA,0.762
"Emi.L.F.229",38.89,8,3,11,8,3.8,1,6.141676,6.44171,14,18,6,6.858,2.565,NA,2.588,0.716,0.716
"Emi.L.F.230",47.98,8,3,12,9,4.46,1,8.2124914846708,8.72339915837143,14,17,6,7.879,2.672,1.699,2.289,1.549,0.498
"Emi.L.F.231",38.19,8,3,10,7,3.47,1,5.7803203455954,6.1501477324891,15,17,6,7.127,2.327,1.405,1.989,0.655,0.551
"Emi.L.F.232",42.61,8,3,12,11,3.3,1,6.85666656782777,7.27642273858185,15,17,7,7.358,2.85,1.351,1.994,0.63,0.345
"Emi.L.F.233",44.75,8,3,12,9,3.47,1,7.41079363773847,8.30951392361821,15,18,6,7.536,2.565,1.412,1.925,0.871,0.729
"Emi.L.F.234",46,8,3,12,9,3.47,1,7.21862117393172,7.33539615549562,14,17,6,7.76,2.029,NA,1.897,0.528,0.335
"Emi.L.F.235",41.88,8,3,11,9,3.14,1,6.58613621758302,7.85203292415902,14,18,7,7.16,2.007,1.326,2.007,0.559,0.315
"Emi.L.F.236",35.33,8,3,9,7,3.3,1,5.35657908252399,4.93444473581246,15,16,6,6.922,2.558,1.461,2.08,0.81,0.411
"Emi.L.F.237",43.09,8,3,11,9,3.3,1,6.92370067276887,7.87795712433245,14,18,6,7.295,2.235,1.486,1.902,1.059,0.536
"Emi.L.F.238",41.59,8,2,12,10,3.14,1,6.83723324510056,7.75708761864316,14,18,5,7.015,2.055,0,1.468,NA,0.193
"Emi.L.F.239",45.49,8,3,12,10,3.63,1,7.52882474295655,8.41996264888321,15,16,6,7.755,2.215,0.866,1.56,0.993,0.269
"Emi.L.F.240",42.45,8,3,11,9,3.3,1,6.53537103174603,6.93527876984127,15,17,6,7.336,2.733,0.467,1.438,0.775,0.29
"Emi.L.F.241",40.5,8,3,11,9,3.3,1,6.35635647021004,7.1504330993286,15,17,6,6.904,1.819,1.471,2.121,1.026,0.414
"Emi.L.F.242",41.62,8,3,12,10,3.3,1,6.46382453714863,7.80810864883265,14,18,6,6.998,2.022,0.655,1.095,0.345,0.208
"Emi.L.F.243",38.53,8,2,11,9,3.8,1,6.05478890908625,6.01329110460846,14,18,6,6.746,1.956,0,2.438,0.79,0.279
"Emi.L.M.244",42.42,8,3,12,10,3.8,1,6.97907722156037,8.28065021880619,14,18,6,7.559,2.367,1.074,1.623,0.795,0.251
"Emi.L.M.245",46.94,8,3,11,8,3.96,1,7.58641810824228,8.89941774197652,14,19,6,8.557,2.596,1.77,2.652,1.605,0.864
"Emi.L.M.246",47.8,8,3,11,9,4.13,1,7.31765282184527,8.90579491326617,14,18,6,8.252,2.248,1.143,1.77,0.841,0.356
"Emi.L.M.247",47.12,8,3,12,9,4.46,1,7.67578970251034,8.45666569384149,14,18,6,8.547,2.71,2.245,NA,0.795,0.485
"Emi.L.M.248",44.15,8,3,11,9,3.8,1,6.93361859499375,7.35838546074437,14,17,6,7.765,2.258,1.212,1.737,0.16,0.559
"Emi.L.M.249",45.67,8,3,12,9,4.13,1,7.42025148633541,8.27743559722548,15,17,6,7.932,2.362,2.22,2.56,0.757,0.444
"Emi.L.M.250",46.44,8,3,12,9,4.13,1,7.68123718805744,8.66653918186339,14,18,6,7.887,2.847,1.89,2.291,0.973,0.498
"Emi.L.M.251",43.15,8,3,13,10,3.47,1,6.71290906831444,8.11279431633999,16,17,6,7.668,2.532,1.364,2.309,1.135,0.538
"Emi.L.M.252",44.39,8,3,12,10,3.8,1,7.24849830715494,8.10252127454805,14,18,6,8.171,2.776,1.943,2.329,0.828,0.724
"Emi.L.M.254",46.02,8,3,12,9,3.8,1,7.63449681553356,7.74581789363841,14,18,6,7.894,2.507,1.245,2.184,1.306,0.572
"Emi.L.M.255",39.93,8,3,11,7,3.63,1,6.26803490925621,5.478465212564,15,15,6,7.6,2.139,1.539,1.793,0.79,0.467
"Emi.L.M.256",NA,8,3,12,10,3.96,1,7.69978562327107,8.27908203874789,14,17,6,8.74,2.809,1.765,2.657,1.445,0.368
"Emi.L.M.257",48.52,8,3,12,10,4.29,1,7.45415209618733,8.26216417412324,14,18,6,8.783,2.535,1.727,2.103,0.389,0.457
"Emi.L.M.258",45.57,8,3,12,9,3.8,1,7.54444540152155,8.07888431003052,15,18,5,7.899,2.466,1.199,1.826,0,0.284
"Emi.L.M.259",44.83,8,3,12,9,4.13,1,6.78022181036626,7.64586690701619,15,12,6,8.169,2.52,1.506,1.488,1.567,0.536
"Emi.L.M.260",47.15,8,3,12,10,3.63,1,7.57949686607765,8.44373622274559,14,18,6,8.382,2.461,1.859,2.23,1.128,0.287
"Emi.L.M.261",42.52,8,3,13,10,3.47,1,7.56371460785475,8.36956102568343,14,20,6,8.461,2.685,1.798,2.233,0.917,0.48
"Emi.L.M.262",44.55,8,3,12,9,3.47,1,7.13622975868942,7.84018753479278,14,17,6,7.485,2.54,1.636,2.118,1.09,0.3
"Emi.L.M.263",43.4,8,3,11,9,3.63,1,6.96263337863453,7.31967927720617,13,17,6,8.103,2.637,1.354,1.872,1.011,0.414
"Emi.L.M.264",48.27,8,3,12,10,4.13,1,7.88715032606538,8.02177332729226,15,17,7,8.494,2.596,1.712,2.527,0.815,0.617
"Emi.L.M.265",47.94,8,3,13,11,3.63,1,7.38637997254337,8.22844163878039,15,18,6,8.161,2.548,0.8,1.516,0.381,0.236
"Emi.L.M.266",44.64,8,3,11,10,3.96,1,7.24139402935439,7.13706792714531,14,18,6,7.772,2.393,1.595,2.179,1.224,0.269
"LQx.L.F.176",33.85,8,3,8,7,2.97,1,5.55514644612846,6.12164131319447,NA,15,6,5.69,2.327,1.608,1.918,0.78,0.64
"LQx.L.F.177",30.38,8,2,8,9,2.81,1,4.95737159804833,5.18642437418703,15,16,5,5.276,1.567,0.49,1.021,0,0.419
"LQx.L.F.178",27.33,8,3,6,6,3.14,1,4.56029416728196,3.48038649724398,15,16,6,4.821,1.712,1.605,2.057,0.198,0.29
"LQx.L.F.179",37.14,8,3,12,9,3.96,1,6.60255160669411,5.9972700943898,14,16,5,6.779,1.61,1.349,1.753,0,0.348
"LQx.L.F.180",32.8,8,3,12,8,3.47,1,5.53791304540293,5.4039221700192,NA,NA,6,5.58,1.43,0.988,1.722,0.899,0.523
"LQx.L.F.181",32.81,NA,3,10,7,NA,NA,4.96562212273935,NA,14,17,NA,6.195,1.707,1.128,1.57,0.231,NA
"LQx.L.F.182",33.52,8,3,10,NA,2.48,1,5.83295178049221,5.60911426917963,NA,NA,6,6.154,1.892,1.196,1.9,0.638,0.533
"LQx.L.F.183",29.43,8,3,7,6,3.47,1,5.29327931502966,5.94045410561914,15,16,6,5.085,2.05,1.491,2.258,0.62,0.671
"LQx.L.F.184",30.82,8,3,8,7,2.81,1,5.1110511064809,5.61693816522857,14,16,6,5.466,1.587,1.128,1.742,0.62,0.366
"LQx.L.F.186",35.94,8,3,6,7,2.64,1,6.25843169650343,6.15036631390229,NA,16,7,6.198,1.905,1.549,1.831,1.161,0.531
"LQx.L.F.187",33.33,8,3,7,7,3.47,1,5.18950581076219,6.04447684697927,14,16,6,5.57,1.354,NA,1.222,0.673,0.45
"LQx.L.F.188",30.78,8,3,6,7,3.14,1,5.12803091002629,5.68216656962071,15,16,7,5.405,1.549,1.892,2.08,0.777,0.579
"LQx.L.F.189",30.27,8,3,8,8,3.3,1,4.86565728397316,5.33477713209966,15,16,6,5.144,1.712,1.179,1.841,0.508,0.368
"LQx.L.F.190",33.34,8,3,11,9,2.64,1,5.32671301306682,6.27525056886828,14,12,6,4.473,1.844,0,1.694,1.506,0.498
"LQx.L.F.191",34.14,8,3,9,7,2.48,1,5.53030403685412,5.37396553724745,15,15,6,4.473,2.065,1.128,2.024,1.189,0.356
"LQx.L.F.192",29.21,8,3,9,7,3.63,1,5.27576384928635,5.62824595786379,15,17,6,5.405,1.692,2.085,2.352,0.483,0.597
"LQx.L.F.193",31.44,NA,3,12,8,NA,NA,5.49888934495497,3.03870491987992,15,17,6,5.494,2.065,1.676,2.047,0.648,0.554
"LQx.L.F.194",35.51,8,3,6,7,2.64,1,6.16349697733847,6.57476169675245,15,16,7,5.801,1.808,1.989,2.405,0.912,0.671
"LQx.L.F.195",29.67,8,3,10,7,3.3,1,5.08307990890776,5.83285814162025,16,15,6,5.215,2.032,0.531,0.914,0.277,0.396
"LQx.L.F.196",31.35,8,3,9,8,2.97,1,5.31441746529977,4.08966241368197,NA,NA,6,5.39,1.989,1.836,2.207,0.742,0.721
"LQx.L.F.197",23.07,8,3,9,7,1.65,1,3.73203224737077,3.98437305221271,NA,15,6,3.985,1.173,NA,NA,0.498,NA
"LQx.L.F.198",26.96,8,3,8,6,2.31,1,4.49271318046477,4.63284447919437,15,16,6,4.486,1.595,1.333,1.727,NA,0.409
"LQx.L.M.161",41.02,8,3,12,9,3.63,1,7.15252348644326,6.425739909878,15,16,6,7.945,2.631,1.323,1.974,0.701,0.589
"LQx.L.M.162",43.43,8,3,11,10,4.13,1,7.54703872849774,7.90948056283479,14,17,6,7.094,2.634,1.405,2.159,0.483,0.49
"LQx.L.M.163",42.49,8,3,12,9,4.46,1,7.86184706755548,8.13002678912522,14,17,6,7.94,2.797,1.852,2.151,1.412,0.498
"LQx.L.M.164",38.9,8,3,12,10,3.3,1,6.84750568894567,6.47039253577198,13,NA,6,6.985,2.393,1.758,2.08,0.955,0.427
"LQx.L.M.165",46.02,8,3,13,10,4.46,1,8.55587606413647,8.45277416613951,14,18,6,7.993,2.896,2.581,2.479,0.818,0.551
"LQx.L.M.166",43.37,8,3,12,9,4.13,1,7.97718110074794,7.54496684319563,14,16,6,8.219,2.964,1.499,2.075,1.412,0.754
"LQx.L.M.167",41.6,8,3,9,9,3.3,1,7.34926010454244,7.17135594871964,14,17,6,6.924,2.443,1.595,2.337,1.598,0.737
"LQx.L.M.168",40.43,8,3,11,9,3.96,1,6.87457514794734,7.36705085823021,14,16,6,7.551,2.568,1.864,2.339,NA,0.378
"LQx.L.M.169",41.78,8,3,11,9,3.96,1,7.80312537010238,7.56433229935516,15,17,6,7.78,2.504,1.709,2.591,0.927,0.846
"LQx.L.M.170",44.65,8,3,12,10,3.47,1,8.46188375046018,7.85217062719544,14,18,7,8.514,2.797,2.281,2.705,1.273,0.315
"LQx.L.M.171",43.69,8,3,12,8,3.63,1,7.36946930008321,5.82298562741825,NA,NA,6,8.166,2.85,0,2.383,0.945,0.653
"LQx.L.M.172",42.92,8,3,11,8,2.31,1,7.68092813764485,7.9671244670396,NA,NA,5,7.513,2.512,1.427,1.499,0,0.239
"LQx.L.M.173",45.31,8,3,12,8,3.63,1,7.75768802614331,7.1374345181983,NA,NA,5,8.034,2.738,1.232,1.427,0,0.274
"LQx.L.M.174",38.94,8,3,12,10,3.47,1,6.82574712200599,5.45550796626976,15,17,NA,6.81,2.225,0,1.562,0,0.3
"LQx.L.M.175",39.4,8,3,12,8,3.47,1,6.91838449440743,7.51492582073304,16,16,6,7.529,2.441,1.885,2.294,1.412,0.632
"Pax.L.F.096",41.48,8,3,11,9,3.3,1,6.6937262189815,7.16017487880346,15,17,6,6.69,2.05,1.783,2.21,0.29,0.406
"Pax.L.F.097",36.85,8,3,7,8,3.3,1,5.33821933670364,6.87929557302111,15,16,6,6.612,2.052,1.351,1.704,0.561,0.241
"Pax.L.F.098",37.22,8,3,NA,9,3.47,1,6.31259612172911,7.36839625182422,NA,17,6,6.203,2.009,1.565,2.383,0.988,0.607
"Pax.L.F.099",38.25,8,3,12,11,4.13,1,6.46733093684348,7.10050880037597,14,17,6,6.271,2.156,2.238,3.198,0.582,0.698
"Pax.L.F.100",32.19,8,3,10,9,NA,1,5.44982512004572,6.12543044605086,14,17,6,5.74,1.816,1.775,2.256,1.128,0.533
"Pax.L.F.101",34.79,8,3,12,8,2.81,1,5.65052069256715,5.45638587185191,14,16,6,5.964,1.905,1.349,1.369,0.665,0.414
"Pax.L.F.103",36.62,8,3,12,8,3.14,1,6.02406421429876,6.54095523399725,14,16,7,6.17,2.131,1.458,1.875,0.66,0.31
"Pax.L.F.104",35.35,8,3,10,9,2.97,1,5.80196709057934,6.15224509149848,NA,17,6,5.829,1.839,1.278,2.126,0.856,0.307
"Pax.L.F.105",33.98,8,3,9,8,3.47,1,5.51599029126022,6.76670743201387,14,17,6,5.639,1.902,NA,2.035,0.724,0.269
"Pax.L.F.106",38.2,8,3,12,8,2.64,1,6.14471750057876,7.1286355276818,15,16,6,6.551,1.943,0.714,1.615,0.483,0.277
"Pax.L.F.107",39.07,8,3,10,9,3.47,1,6.35339612421404,7.43804873403029,NA,NA,5,6.612,1.697,1.25,1.509,0,0.185
"Pax.L.F.108",35.29,8,3,11,9,3.47,1,5.85391098537583,6.57732034430233,14,15,5,5.951,2.007,0,NA,0.277,0.229
"Pax.L.F.109",37.08,8,3,11,9,3.63,1,5.91298923858998,6.54025936330147,15,17,5,6.147,1.943,1.128,1.664,0,0.351
"Pax.L.F.110",37.39,8,3,11,8,3.47,1,6.05289408350396,6.21864041626084,14,16,6,6.444,1.925,1.981,2.548,0.533,0.505
"Pax.L.F.111",32.85,8,3,11,11,3.14,1,5.62407341269841,6.12665376984127,14,17,NA,5.644,1.349,1.732,2.294,0.605,0.523
"Pax.L.M.112",40.33,8,3,13,10,3.3,1,6.38198755947274,6.53596150846268,15,16,6,6.612,2.344,NA,2.065,1.118,0.592
"Pax.L.M.113",40.28,8,3,11,11,NA,1,6.89851859160019,6.48698315838222,14,17,6,7.239,2.611,1.88,2.217,0.572,0.386
"Pax.L.M.114",44.12,8,3,12,10,4.29,1,7.32121644949343,7.39944850149767,13,18,6,7.899,2.576,1.758,1.991,0.828,0.3
"Pax.L.M.115",39.45,8,3,12,9,1.98,1,6.73693465679762,7.13847492007094,14,16,5,7.325,2.121,1.461,1.798,0,0.31
"Pax.L.M.116",40.51,8,3,12,10,4.13,1,7.2276343253405,6.88402629927898,14,16,6,7.694,2.456,1.811,2.25,0.549,0.297
"Pax.L.M.117",43.77,8,3,12,7,3.8,1,6.86976298410135,7.82195706070701,14,18,6,7.899,2.842,2.174,2.271,0.688,0.386
"Pax.L.M.118",44.97,8,3,13,10,4.29,1,7.65914052468334,6.93925079300552,14,17,6,8.318,2.911,2.446,2.83,1.036,0.579
"Pax.L.M.119",40.11,8,2,13,9,4.13,1,6.90086694644178,7.1098894462611,14,17,6,7.709,2.769,2.009,2.454,0.864,0.46
"Pax.L.M.120",40.48,8,3,13,10,2.97,1,6.81517737351129,6.48253746017919,15,18,6,7.315,2.718,1.481,1.852,0.673,0.351
"Pax.L.M.121",42.45,8,3,12,9,4.79,1,7.12161680026653,8.4411900615286,14,18,6,7.709,2.228,2.578,2.791,0.803,0.488
"Pax.L.M.122",40.26,8,3,12,9,2.81,1,6.34530345925202,6.33382550535225,14,16,6,6.284,2.416,1.821,1.956,0.729,0.284
"Pax.L.M.123",42.09,8,3,12,10,3.8,1,6.56420433803984,6.79866132178024,14,NA,5,7.605,2.454,1.745,2.25,0,0.234
"Pax.L.M.124",40.4,8,3,12,10,3.63,1,6.76392163576268,7.90182489155113,15,16,6,7.59,2.611,2.195,2.436,1.61,0.478
"Pax.L.M.125",41.86,8,3,12,10,3.47,1,6.57678523403579,6.91674874907208,14,17,6,7.595,2.845,2.129,2.461,1.207,0.574
"Pax.L.M.126",42.9,8,3,13,10,3.63,1,7.4827159324,7.15199870862808,14,17,6,7.62,2.408,1.994,2.428,0.925,0.467
"Pax.L.M.127",37.45,8,3,11,9,3.47,1,6.30274014344163,7.15782228266068,14,17,6,6.891,2.337,1.593,1.938,0.615,0.32
"Pax.L.M.128",45.52,8,3,11,9,3.96,1,7.24793501730135,7.35074321124476,14,17,6,8.222,2.53,1.933,2.347,1.443,0.348
"Pax.L.M.129",40.75,8,3,12,9,4.13,1,6.74584061541002,7.70124346667409,14,17,6,7.463,2.654,1.367,1.844,1.544,0.538
"Pax.L.M.130",36.94,NA,3,11,9,NA,NA,6.62555486810954,NA,13,17,6,7.102,2.057,1.862,2.035,0.78,0.399
"Pri.L.F.025",38.55,8,3,12,10,2.97,1,6.16125054376073,7.07915881206615,14,18,5,6.764,1.814,1.013,1.377,0,0.19
"Pri.L.F.026",42.61,8,3,12,9,3.3,1,6.92805854661335,7.50652882177344,14,17,6,7.013,2.06,1.491,2.187,1.534,0.541
"Pri.L.F.027",44.08,8,2,12,9,3.63,1,7.26905237119692,8.7026014771778,13,19,6,7.917,2.25,0,2.426,0.917,0.66
"Pri.L.F.028",41.26,8,3,13,10,3.96,1,7.27580463486453,8.24067508054815,15,16,6,NA,NA,2.316,3.198,0.859,0.737
"Pri.L.F.029",42.07,8,3,9,9,3.3,1,6.72206089405139,6.99538214777127,14,17,6,7.201,2.068,1.359,2.09,0.452,0.399
"Pri.L.F.030",40.41,8,3,12,8,3.63,1,7.17312062004033,8.12412306785442,NA,16,6,7.28,1.394,1.529,1.537,0,0.226
"Pri.L.F.031",36.42,8,3,11,9,2.48,1,5.9495003785153,6.3187529050766,15,17,6,5.73,1.814,1.422,1.491,0.356,0.206
"Pri.L.F.032",36.6,8,3,11,8,3.47,1,6.16981449420901,6.66925103256805,14,17,6,6.396,1.788,1.638,2.101,0.485,0.414
"Pri.L.F.033",41.72,8,3,11,9,3.47,1,6.68868990929683,7.01489136814136,14,18,6,6.84,1.783,1.59,2.002,1.11,0.574
"Pri.L.F.034",38.81,8,3,11,8,3.47,1,6.45572423205491,7.38300630970983,NA,16,6,6.594,1.511,0.958,1.491,0,0.269
"Pri.L.F.035",44.56,8,3,12,9,4.13,1,7.13524702826373,8.20286560177104,15,17,6,7.851,2.299,1.941,2.593,0.665,0.691
"Pri.L.F.036",39.03,8,3,12,10,3.3,1,6.23740720913686,7.3027749095258,NA,17,6,6.449,1.633,1.194,1.656,1.24,0.465
"Pri.L.F.037",43.48,8,2,11,9,3.8,1,7.60941816367265,8.85844111776447,14,17,7,8.07,2.418,1.659,2.507,1.222,0.762
"Pri.L.F.038",33.48,8,3,11,9,2.97,1,5.29602037229609,5.26244152961161,15,17,6,5.392,1.407,0.881,1.308,0.63,0.269
"Pri.L.F.039",32.65,8,3,12,7,2.64,1,4.95821522678233,5.53386560325743,14,18,6,5.608,1.717,0.955,1.476,0.838,0.45
"Pri.L.F.040",43.19,8,3,12,9,3.14,1,7.23339484126984,7.8497251984127,14,17,6,7.447,2.083,1.994,2.553,1.631,0.625
"Pri.L.F.041",30.79,8,3,10,7,2.48,1,4.64330914724167,5.50574877640827,15,18,6,5.334,1.778,0.508,1.524,0.762,0.508
"Pri.L.F.042",34.36,8,3,11,7,2.81,1,5.31691998151658,5.78775687164086,NA,NA,6,5.537,1.478,0.665,1.542,0.785,0.384
"Pri.L.F.043",46.5,8,3,12,9,3.8,1,7.64736585251021,8.76416023535886,15,16,5,8.306,2.256,1.938,2.489,1.25,0.541
"Pri.L.F.044",40.12,8,3,12,9,3.3,1,6.61972259825702,7.60783658182625,13,18,6,6.693,1.862,1.181,1.692,1.473,NA
"Pri.L.F.045",43.61,8,3,12,9,3.96,1,7.245592039801,8.1972855721393,14,17,6,7.724,2.207,1.303,2.393,1.692,0.587
